system:index,Aspect_deg,Burned_Since_1996,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,group,lat,lon,.geo
1_8889_0,186.85258,1,1008.0773,2,-0.21056856,0.16038181,22,-0.2958005,0.14718653,0.020979792,0.28848964,2.909291,0.090971395,0.32352683,-0.03173445,0.21970002,0.0071447347,0.26373848,-0.008954407,0.26803908,0.3167803,burned,34.322951672803136,-117.4937818174291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8890_0,179.2982,1,955.5823,2,-0.013869725,0.22563861,21,-0.010316805,0.20402858,0.058888957,0.24612203,4.372888,0.028418124,0.13954712,0.023748374,0.18519613,0.024824128,0.19458616,0.041017216,0.21392079,0.06920576,burned,34.313569840954486,-117.48041298756169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8891_0,217.77206,1,1027.8916,2,0.001177715,0.259556,71,-0.20937042,0.14236884,0.015029435,0.24551398,18.790512,0.10091743,0.2985984,-6.105423E-4,0.203489,-0.024511946,0.22122218,-0.046446513,0.22640975,0.22439986,burned,34.32918190638373,-117.49573612065453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8892_0,188.04243,1,1838.0931,2,-0.09459786,0.11806866,71,-0.16793755,0.14859939,0.04798082,0.24765857,18.94913,0.091927096,0.27476007,-0.02669159,0.17017643,0.006802556,0.24430524,0.0458507,0.24773353,0.21591836,burned,34.34685151682941,-117.595259035051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8893_0,93.25331,1,1232.4341,2,-0.13664402,0.28517026,71,-0.3095302,0.14187028,-0.081647284,0.22955328,2.679369,0.09806466,0.3395343,-0.12501802,0.21845846,-0.072566144,0.23050761,-0.032731984,0.2782053,0.2278829,burned,34.36273074667741,-117.53923822404576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8894_0,264.71353,1,1362.96,1,0.1516658,0.38965598,52,0.08055004,0.30460578,0.14354323,0.32899785,35.942207,0.29928967,0.44700682,0.14928053,0.32238278,0.16189407,0.32470083,0.15493986,0.35936067,0.0629932,burned,34.31157497484524,-117.52998919172128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8895_0,114.165436,1,1518.0182,2,-0.14090435,0.12068229,71,-0.1652291,0.13312882,-0.040008564,0.1773837,30.55663,0.03546849,0.21592887,-0.09671293,0.14112522,-0.024678962,0.18721427,-0.029151823,0.18778464,0.12522054,burned,34.371758620408315,-117.58002693160464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8896_0,41.23763,1,1389.9071,3,-0.20104825,0.11520218,71,-0.23664548,0.14521725,0.055165682,0.267649,20.505497,0.076921046,0.24980243,-0.12303618,0.1328059,-0.003674971,0.18420514,0.024196962,0.21410725,0.29181114,burned,34.33434069878303,-117.54843630204643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8897_0,138.69934,1,1009.5271,3,-0.10994078,0.25176686,71,-0.38061833,0.13580595,0.18902633,0.40744135,20.908121,0.18583861,0.39709005,0.0016632897,0.2111343,0.15489112,0.31420702,0.0803108,0.36717975,0.56964463,burned,34.30207529412867,-117.47807469433205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8898_0,332.53876,1,985.4968,3,-0.30100676,0.111426026,71,-0.35964105,0.13896963,0.43761384,0.6448771,31.185757,0.62484026,0.7506992,0.19954878,0.46305817,0.43095043,0.56951725,0.5763287,0.70521134,0.79725486,burned,34.246250881228406,-117.47352951446638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8899_0,61.20111,1,1098.7969,2,0.003132066,0.21665646,71,-0.13410361,0.10486255,0.042005394,0.15152934,32.072918,0.10400543,0.1669387,8.6269004E-4,0.14851704,0.019803481,0.15760888,-0.0010677379,0.14041556,0.176109,burned,34.32965883746759,-117.51354177464472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8900_0,356.23532,1,1428.2687,2,-0.1927857,0.057504088,71,-0.29556453,0.11000134,0.08210979,0.31156567,28.764084,0.22089258,0.38879752,-0.053653628,0.19436349,0.083428,0.27856088,0.10587195,0.30119547,0.3776743,burned,34.3606486631489,-117.5689271854626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8901_0,19.634182,1,1360.419,2,-0.20047916,0.19862959,71,-0.25798663,0.15706946,-0.123782,0.2101854,4.637761,0.043202598,0.28924337,-0.09937397,0.22903386,-0.03532279,0.22990456,-0.11308293,0.22784148,0.13420464,burned,34.387037090796895,-117.53141358080774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8902_0,219.69968,1,1037.6763,2,-0.005209049,0.1921393,71,-0.058919888,0.16016865,0.10156833,0.25659728,34.12472,0.18790214,0.3399661,0.07097731,0.21132694,0.09654266,0.24250768,0.1349431,0.2890377,0.16048822,burned,34.28929457396196,-117.48495930554007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8903_0,136.96841,1,952.65955,3,-0.31149358,0.1839475,71,-0.35751417,0.11820583,0.34538212,0.5998069,8.37405,0.4731277,0.66669667,0.035332523,0.30997777,0.1695803,0.4149184,0.34515637,0.5692872,0.7028963,burned,34.27305726319234,-117.47615441248881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8904_0,24.208178,1,1311.6003,3,-0.28242952,0.18375565,71,-0.37446052,0.15478523,-0.07967774,0.2519177,1.5890218,-0.07236346,0.16340734,-0.19220774,0.2132551,-0.057190116,0.22831252,-0.088817164,0.21755576,0.2947828,burned,34.38753977852881,-117.5076697027361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8905_0,137.01363,1,1307.8514,1,0.051171537,0.29133275,71,-0.033681776,0.21462664,0.009605941,0.21834297,15.657434,0.13376594,0.31840482,0.037694473,0.24404748,0.0059958133,0.23879933,0.0054264166,0.24820329,0.043287717,burned,34.35504707235393,-117.45650082604257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8906_0,3.3581438,1,1171.1826,2,-0.23984317,0.1476402,71,-0.3335737,0.14098556,-0.001754642,0.28968185,16.062649,0.17332143,0.38346717,-0.12062092,0.18474202,-0.014865949,0.24891408,-0.0062023858,0.29163748,0.33181906,burned,34.347175478166065,-117.5300144451646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8907_0,144.71902,1,1055.6064,2,-0.023739371,0.28349662,71,-0.30920494,0.14921206,-0.048907112,0.2326112,3.4212961,0.0077413027,0.20220649,-0.082674235,0.1616545,-0.05394849,0.18368015,-0.070907556,0.18288358,0.26029783,burned,34.33282342053254,-117.47947212942503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8908_0,121.084915,1,1556.5676,2,-0.19913745,0.1499226,21,-0.27514076,0.13641043,0.13610384,0.34345242,29.508394,0.2926852,0.40076515,-0.010951177,0.22389205,0.03850168,0.24090412,0.06833489,0.29766595,0.4112446,burned,34.29288056271836,-117.52887303754572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8909_0,297.36472,1,1058.7876,-9999,0.2524184,0.57410085,52,0.09527048,0.36453724,0.1457566,0.375219,21.244434,0.22302593,0.41394407,0.13175468,0.32935733,0.086109705,0.35452816,0.063289076,0.37135878,0.05048612,burned,34.31249552922107,-117.44718535216278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8910_0,94.40555,1,1227.8799,2,-0.11688185,0.11940651,71,-0.13512006,0.122755125,0.08432535,0.26088718,33.862587,0.13748217,0.2951001,-0.029590355,0.16921209,0.0687134,0.230514,0.06862868,0.2586146,0.2194454,burned,34.31237138419019,-117.51895020612008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8911_0,333.60458,1,979.9637,2,0.1097788,0.26868987,21,-0.13108222,0.13081355,0.073718265,0.23465525,13.082177,0.08335727,0.24500751,0.0700668,0.18792844,0.060061242,0.22188613,-0.0027482824,0.2113579,0.20480047,burned,34.29344728064391,-117.47078859789067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8912_0,201.41637,1,1381.6573,2,-0.09236325,0.1390215,71,-0.17503496,0.1388077,0.034849506,0.21918152,34.347393,0.10047467,0.24853005,-0.036825195,0.16632052,0.04193598,0.2135705,0.045077343,0.20653863,0.20988446,burned,34.336167491566286,-117.54706592573959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8913_0,90.15302,1,1352.209,2,-0.028979803,0.20495269,21,-0.07058865,0.17426677,0.07869512,0.22182348,17.667433,0.119650625,0.3012574,-0.015879087,0.20886305,0.021803886,0.25279936,0.025270015,0.25791553,0.14928377,burned,34.35862662890688,-117.56020674150568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8914_0,85.85375,1,1398.9791,2,-0.29419485,0.1768737,71,-0.3133207,0.15503064,-0.04217337,0.2510688,5.7540817,0.012601868,0.2994838,-0.17852923,0.17727436,-0.03259259,0.26439172,-0.08117313,0.2516825,0.2711473,burned,34.352609853731,-117.55829335208652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8915_0,13.80078,1,1830.7368,3,-0.14423239,0.17264803,71,-0.14353865,0.17339484,0.14118733,0.3490366,26.729591,0.09987468,0.31905553,-0.118945956,0.16852559,0.017641826,0.24190992,0.06195607,0.28052387,0.28472596,burned,34.360275018410064,-117.59489821038228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8916_0,332.06577,0,1315.79,1,-0.13665858,0.15668905,71,-0.24725083,0.13234702,-0.06739357,0.22239938,4.2215014,0.10808068,0.34452054,-0.038854778,0.17273903,0.06251084,0.274733,0.027623096,0.2885408,0.17985725,burned,34.3613908050627,-117.5541964441842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8917_0,137.92332,1,1703.8799,3,-0.20236883,0.15436006,71,-0.24721609,0.11644749,-0.0372306,0.21172068,34.110825,0.013414131,0.2316971,-0.14869697,0.17306313,-0.04783594,0.19828855,-0.022903247,0.20816022,0.20998548,burned,34.368167767463035,-117.58419150381174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8918_0,56.586506,0,1225.8423,1,-0.062087774,0.2182946,71,-0.17741364,0.1317412,0.037659205,0.20215276,1.9384767,0.10686481,0.2830263,0.080026865,0.23307164,-0.055385437,0.16821906,0.035653196,0.2461059,0.21507286,burned,34.36228194976122,-117.43771851008205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8919_0,77.397545,1,1004.82916,2,0.026366204,0.24959631,21,-0.16673435,0.104775414,0.08600782,0.26138332,4.7731786,0.08851299,0.252053,0.0050095026,0.16563831,0.096608505,0.227168,0.071620315,0.23546898,0.25274217,burned,34.288404407771004,-117.49422129797924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8920_0,214.67424,1,1094.0522,3,0.042399522,0.3490939,71,-0.24078913,0.15036568,0.11136191,0.29696745,11.514449,0.1718616,0.34518418,5.5565155E-4,0.19558926,0.07097493,0.25562653,0.06731777,0.300125,0.35215104,burned,34.298838650378414,-117.50551112458889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8921_0,57.431774,0,1013.28906,1,0.2142558,0.41734666,52,-0.15245357,0.16487719,0.05189624,0.22078972,10.410803,0.06141201,0.22454502,0.07756037,0.22680034,0.016304731,0.20298323,-0.042320453,0.20751423,0.20434982,burned,34.31744762955833,-117.4682817238908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8922_0,283.65286,1,1200.3374,1,-0.032524828,0.27287096,71,-0.023341903,0.23719735,0.023365844,0.27322677,26.952442,0.21024397,0.38795626,0.086873636,0.2949281,0.08633064,0.282277,0.01445757,0.28754783,0.046707746,burned,34.34592758551672,-117.49221872503631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8923_0,20.20889,1,1462.169,2,-0.07018632,0.13030995,71,-0.20297942,0.09041758,0.35815847,0.5840373,29.367601,0.54124767,0.6509158,0.25176483,0.43925804,0.31360027,0.5028177,0.4329889,0.5866964,0.56113786,burned,34.31455438137377,-117.55505987064231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8924_0,25.801678,1,1307.7511,2,-0.22835979,0.19660456,71,-0.3114805,0.16403157,-0.14572658,0.20969248,2.276938,-0.029103877,0.25094178,-0.1433003,0.2230077,-0.088493004,0.21827503,-0.12031898,0.20502518,0.16575393,burned,34.39278180316757,-117.51586096127926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8925_0,248.04434,1,1284.7434,3,-0.10035472,0.14022651,71,-0.12614943,0.13893153,0.09877908,0.2897034,20.611914,0.18168096,0.34320238,-0.02846219,0.17733595,0.05415784,0.2306701,0.10357162,0.29014346,0.22492851,burned,34.30147873224839,-117.5020426940835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8926_0,106.71524,1,1278.2566,3,-0.19315419,0.16475837,71,-0.22543448,0.11998723,-0.018323595,0.19974284,6.6703706,0.067531906,0.24282922,-0.12926914,0.16105515,-0.037095137,0.1852684,-0.03258621,0.21012202,0.20711088,burned,34.353454828208804,-117.4365128484708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8927_0,154.60507,1,1061.9988,2,-0.0135801425,0.163226,90,-0.083469614,0.12657799,0.11485804,0.23991813,3.6195118,0.09739596,0.2000247,0.026865467,0.16288605,0.08444225,0.19285364,0.1051462,0.23018554,0.19832766,burned,34.296410999157814,-117.50356993709029,"{""type"":""MultiPoint"",""coordinates"":[]}"
